
"-6.343750,236.078125,1027.362183,622.370728"
"-8.156250,271.421906,1029.397583,299.730316"
"715.898560,-15.375000,301.259399,876.920471"
"125.468750,156.265625,301.636353,701.030212"
"20.921875,398.320312,278.061340,299.620361"
"716.354858,24.970551,302.872437,293.107147"
"78.609375,63.492218,556.954773,460.243134"
"-15.117188,94.062469,571.736023,460.243134"
"94.734375,-13.437439,556.618835,554.305603"
"-30.367188,-13.117188,731.415344,554.159058"
"30.093750,-63.468811,636.151794,523.745117"
"65.105530,30.869629,666.245544,460.276306"
"-15.468750,-93.585938,731.608887,554.309998"
"-28.570312,-32.343750,714.241760,523.676331"
"0.000000,0.000000,777.491760,566.441956"
"9.898438,-264.390564,1021.009644,572.631104"
"0.000000,0.000000,1308.994019,859.998352"
"31.505432,-13.140625,700.099121,554.317627"
"0.000000,0.000000,754.354553,572.966064"
