
"171.296875,49.875000,447.911682,421.154907"
"52.843750,15.734375,566.067932,474.295532"
"28.203125,33.250000,503.130432,473.998657"
"13.062500,4.750000,486.802307,474.889282"
"10.984375,2.671875,535.192932,476.967407"
"36.812500,32.656250,447.317932,474.592407"
"7.421875,75.703125,446.130432,510.217407"
"16.625000,45.718750,456.521057,540.795532"
"7.421875,5.640625,476.411682,581.170532"
"116.078125,5.640625,503.427307,581.170532"
"4.453125,-84.312500,613.864807,577.608032"
"28.796875,10.390625,581.802307,567.514282"
"28.875000,17.531250,581.785278,533.276794"
"0.000000,0.000000,691.598633,577.535522"
"0.218750,24.718750,545.847595,482.329529"
"0.000000,0.000000,654.566345,573.110779"
