
"7.921875,171.843750,685.408325,525.969238"
"381.468750,-8.531250,301.370667,710.116089"
"-78.609375,-93.234375,380.433899,698.302124"
"10.968750,298.593750,289.027649,302.817749"
"10.359375,-177.937500,685.744629,473.842804"
"372.937500,20.109375,307.322754,294.686554"
"142.593750,30.468750,348.614136,380.547455"
"14.625000,60.328156,476.582886,414.672455"
"13.406250,14.015656,460.129761,460.984955"
"63.375000,13.406250,348.614136,460.375580"
"15.234375,42.046875,348.614136,414.672455"
"57.281250,11.578125,366.895386,415.281830"
"25.593750,11.578125,447.332886,415.891205"
"0.000000,0.000000,797.114136,579.813110"
