,,,,,,,,,,,,,,,,,,,,,,,
graphics/home.png,600,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295
296,297,298,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295,296
297,298,298,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295,296,297
298,298,322,346,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295,296,297,298
298,322,346,346,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295,296,297,298
322,346,345,346,-1,-1,-1,-1,-1,-1,-1,-1,288,289,290,291,292,293,294,295,296,297,298,288
289,290,291,292,293,294,295,296,297,0,1,2,3,4,5,6,7,8,9,10,297,288,289,290
291,292,293,294,295,296,297,298,298,24,25,26,27,28,29,30,31,32,33,34,288,289,290,291
292,293,294,295,296,297,298,298,322,48,49,50,51,52,53,54,55,56,57,58,288,289,290,291
292,293,294,295,296,297,298,322,346,72,73,74,75,76,77,78,79,80,81,82,312,313,314,315
316,317,318,319,320,321,322,346,288,96,97,98,99,100,101,102,103,104,105,106,336,337,338,339
340,341,342,343,344,345,346,288,289,120,121,122,123,124,125,126,127,128,129,130,337,338,339,340
341,342,343,344,345,346,288,289,288,144,145,146,147,148,149,150,151,152,153,154,338,339,340,341
342,343,344,345,346,288,289,288,289,168,169,170,171,172,173,174,175,176,177,178,340,341,342,343
344,345,346,323,288,289,288,289,290,192,193,194,195,196,197,198,199,200,201,202,341,342,343,344
345,346,322,323,288,288,289,290,291,216,217,218,219,220,221,222,223,224,225,226,342,343,344,345
346,322,323,288,289,288,289,290,288,240,241,242,243,244,245,246,247,248,249,250,344,345,346,346
322,323,288,289,288,289,288,288,312,264,265,266,267,268,269,270,271,272,273,274,345,346,346,323
320,321,288,288,288,288,312,312,336,336,337,338,339,340,341,342,343,344,345,346,345,346,323,318
319,320,288,288,312,312,336,336,337,338,339,340,341,342,343,344,345,346,346,345,346,299,317,318
319,320,288,312,336,336,336,337,338,339,340,341,342,343,344,345,346,346,320,321,322,323,317,318
319,320,312,336,336,337,338,339,340,341,342,343,344,345,346,346,312,312,313,314,315,316,317,318
319,320,336,336,336,337,338,339,340,341,342,343,344,345,346,312,312,313,314,315,316,317,318,319
320,321,322,323,-1,-1,-1,-1,-1,-1,-1,312,312,312,312,313,314,315,316,317,318,319,320,321
