,,,,,,,,,,,,,,,,,,,,,,,
graphics/≥Û¿Â(∫Ω).bmp,600,,,,,,,,,,,,,,,,,,,,,,
0,1,2,3,3,0,1,2,3,-1,0,1,2,3,-1,0,1,2,3,3,3,3,3,3
24,25,26,27,27,0,1,2,3,3,3,3,3,3,3,3,3,3,27,27,27,27,27,27
48,49,50,51,0,1,2,3,27,27,27,27,27,27,27,27,27,27,51,51,51,51,51,51
72,73,74,0,1,2,3,27,51,51,51,51,51,51,51,51,51,51,75,75,75,75,75,75
0,1,2,3,3,3,3,2,3,3,3,2,3,0,1,0,1,0,0,0,1,2,3,3
0,1,2,0,0,0,0,1,0,0,1,0,1,24,0,1,2,3,2,3,3,3,27,27
0,0,0,24,24,24,24,25,24,0,1,2,3,2,0,1,0,1,0,1,0,1,2,3
24,24,24,48,48,0,1,2,3,0,1,2,0,1,24,25,24,25,24,25,24,0,0,1
2,3,48,72,0,0,1,0,1,24,25,26,24,25,48,49,48,49,48,49,48,24,0,1
2,3,1,0,1,24,25,24,25,48,49,50,48,49,72,73,72,73,72,73,0,1,2,3
3,27,25,24,25,48,49,48,49,72,73,74,72,73,74,75,0,1,2,0,1,2,3,27
27,51,49,48,49,72,73,72,73,74,75,2,3,2,3,2,3,0,1,2,3,3,27,51
51,75,73,72,73,74,75,27,25,26,27,26,27,26,0,1,2,3,3,26,27,27,51,75
75,73,74,75,51,51,50,51,49,50,0,1,2,0,1,0,1,2,3,50,51,51,75,51
-1,72,73,74,75,0,0,1,0,1,24,25,26,24,25,24,25,0,1,0,1,2,3,75
-1,-1,-1,0,0,1,24,25,24,25,48,49,50,48,49,48,49,24,25,24,0,0,1,2
3,0,0,24,24,25,48,49,48,49,72,73,74,72,73,72,0,1,2,3,24,0,0,1
2,3,24,48,48,0,0,1,0,1,0,1,0,0,1,0,24,25,26,27,48,0,1,2
3,3,0,0,0,0,0,0,1,0,0,1,24,24,25,24,48,49,50,51,3,0,1,2
0,0,0,1,24,24,24,24,25,24,24,25,48,48,49,48,72,73,74,75,0,1,2,3
24,24,24,25,48,48,48,48,49,48,48,49,72,72,73,72,73,74,75,24,0,1,2,3
48,48,48,49,72,72,72,72,73,72,72,73,74,75,72,73,72,0,1,2,3,3,3,27
72,72,72,73,74,75,51,26,27,26,27,26,27,3,2,3,2,3,2,3,27,27,27,51
72,73,74,75,75,74,75,50,51,50,51,50,51,27,26,27,26,27,26,27,51,51,51,75
-1,-1,-1,-1,-1,72,73,74,75,74,75,74,75,51,50,51,50,51,50,51,75,75,75,-1
